2.      Creating RBMs
2.---v  		Deep BM Epoch: 68 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 68 / 100 (took 23.157 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 67 (took 23.165 sek)

1.--v   	Run 68
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 69 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 69 / 100 (took 23.356 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 68 (took 23.363 sek)

1.--v   	Run 69
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 70 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 70 / 100 (took 23.174 sek)
Info     		Learnrate:  [9.4e-05 9.4e-05 9.4e-05 9.4e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 69 (took 23.181 sek)

1.--v   	Run 70
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 71 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 71 / 100 (took 23.161 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.828 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04166 
Info     		Class error:  0.1493 
Info     		Wrong Digits:  1493  with average:  0.836 
Info     		Correct Digits:  8507  with average:  0.987 
------------------------------------------------
1.--^   	Run 70 (took 28.259 sek)

1.--v   	Run 71
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 72 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 72 / 100 (took 23.978 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 71 (took 26.72 sek)

1.--v   	Run 72
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 73 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 73 / 100 (took 23.156 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 72 (took 23.164 sek)

1.--v   	Run 73
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 74 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 74 / 100 (took 23.404 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 73 (took 23.41 sek)

1.--v   	Run 74
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 75 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 75 / 100 (took 23.201 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 74 (took 23.208 sek)

1.--v   	Run 75
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 76 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 76 / 100 (took 23.315 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 75 (took 23.323 sek)

1.--v   	Run 76
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 77 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 77 / 100 (took 23.218 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 76 (took 23.226 sek)

1.--v   	Run 77
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 78 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 78 / 100 (took 23.252 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 77 (took 23.259 sek)

1.--v   	Run 78
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 79 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 79 / 100 (took 23.364 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 78 (took 23.371 sek)

1.--v   	Run 79
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 80 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 80 / 100 (took 23.256 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 79 (took 23.263 sek)

1.--v   	Run 80
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 81 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 81 / 100 (took 23.283 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.755 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04147 
Info     		Class error:  0.1418 
Info     		Wrong Digits:  1418  with average:  0.828 
Info     		Correct Digits:  8582  with average:  0.981 
------------------------------------------------
1.--^   	Run 80 (took 28.633 sek)

1.--v   	Run 81
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 82 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 82 / 100 (took 24.151 sek)
Info     		Learnrate:  [9.3e-05 9.3e-05 9.3e-05 9.3e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 81 (took 27.306 sek)

1.--v   	Run 82
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 83 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 83 / 100 (took 23.221 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 82 (took 23.229 sek)

1.--v   	Run 83
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 84 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 84 / 100 (took 23.31 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 83 (took 23.317 sek)

1.--v   	Run 84
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 85 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 85 / 100 (took 23.247 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 84 (took 23.255 sek)

1.--v   	Run 85
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 86 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 86 / 100 (took 23.321 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 85 (took 23.329 sek)

1.--v   	Run 86
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 87 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 87 / 100 (took 23.247 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 86 (took 23.254 sek)

1.--v   	Run 87
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 88 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 88 / 100 (took 23.2 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 87 (took 23.208 sek)

1.--v   	Run 88
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 89 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 89 / 100 (took 23.341 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 88 (took 23.349 sek)

1.--v   	Run 89
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 90 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 90 / 100 (took 23.272 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 89 (took 23.279 sek)

1.--v   	Run 90
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 91 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 91 / 100 (took 23.277 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------

1.      		Initializing graph
2.      		loading numpy vars into graph
3.---v  		Testing DBM with 10000 images
4.      			Sampling hidden 10 times 
5.      			Taking only the maximum
3.---^  		Testing DBM with 10000 images (took 2.771 sek)
Info     		------------- Test Log ------------- 
Info     		Reconstr. error normal:  0.04154 
Info     		Class error:  0.1305 
Info     		Wrong Digits:  1305  with average:  0.878 
Info     		Correct Digits:  8695  with average:  0.994 
------------------------------------------------
1.--^   	Run 90 (took 28.811 sek)

1.--v   	Run 91
2.      		Initializing graph
3.      		loading numpy vars into graph
Info     		Batchsize: 110 N_Updates 50000 
4.---v  		Deep BM Epoch: 92 / 100
5.      			Shuffling TrainData
6.      			Running Batch
4.---^  		Deep BM Epoch: 92 / 100 (took 24.465 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 91 (took 27.828 sek)

1.--v   	Run 92
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 93 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 93 / 100 (took 23.141 sek)
Info     		Learnrate:  [9.2e-05 9.2e-05 9.2e-05 9.2e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 92 (took 23.148 sek)

1.--v   	Run 93
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 94 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 94 / 100 (took 23.27 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 93 (took 23.278 sek)

1.--v   	Run 94
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 95 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 95 / 100 (took 23.238 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 94 (took 23.246 sek)

1.--v   	Run 95
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 96 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 96 / 100 (took 23.303 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 95 (took 23.309 sek)

1.--v   	Run 96
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 97 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 97 / 100 (took 23.297 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 96 (took 23.305 sek)

1.--v   	Run 97
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 98 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 98 / 100 (took 23.267 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 97 (took 23.275 sek)

1.--v   	Run 98
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 99 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 99 / 100 (took 23.488 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 98 (took 23.495 sek)

1.--v   	Run 99
Info     		Batchsize: 110 N_Updates 50000 
2.---v  		Deep BM Epoch: 100 / 100
3.      			Shuffling TrainData
4.      			Running Batch
2.---^  		Deep BM Epoch: 100 / 100 (took 23.265 sek)
Info     		Learnrate:  [9.1e-05 9.1e-05 9.1e-05 9.1e-05] 
Info     		Temp:  0.01 
Info     		freerun_steps:  4 
------------------------------------------------
1.--^   	Run 99 (took 23.273 sek)
1.-^    DBM Train Session (took 2396.533 sek)
------------------------------------------------

1.      Initializing graph
2.      loading numpy vars into graph
3.-v    Testing DBM with 10000 images
4.      	Sampling hidden 40 times 
5.      	Taking only the maximum
6.      	Making Confusion Matrix
3.-^    Testing DBM with 10000 images (took 8.46 sek)
Info     ------------- Test Log ------------- 
Info     Reconstr. error normal:  0.04159 
Info     Class error:  0.1366 
Info     Wrong Digits:  1366  with average:  0.806 
Info     Correct Digits:  8634  with average:  0.984 
------------------------------------------------

1.      using dataframe items conversion for python 3.x
Info     Saved data and log to: /home/dario/Dokumente/DBM Project/data/Mon_Jun__4_15-55-25_2018_[784, 225, 225, 225, 10] - ['more pretrain2'] 
2.      Plotting...
3.      0
4.      1
5.      2
6.      3
