2.      Creating RBMs
4.      			Running Epoch
2.---^  		Deep BM Epoch: 50 / 50 (took 26.063 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 49 (took 26.098 sek)
1.-^    DBM Train Session (took 1465.027 sek)
------------------------------------------------

1.      Initializing graph
2.      loading numpy vars into graph
3.-v    Testing DBM with 10000 images
4.      	Sampling hidden 100 times 
5.      	Taking only the maximum
6.      	Making Confusion Matrix
3.-^    Testing DBM with 10000 images (took 18.474 sek)
Info     ------------- Test Log ------------- 
Info     Reconstr. error normal:  0.03961 
Info     Class error:  0.7547 
Info     Wrong Digits:  7547  with average:  0.971 
Info     Correct Digits:  2453  with average:  0.982 
------------------------------------------------

1.-v    Generation Session
2.      	Initializing graph
3.      	loading numpy vars into graph
4.--v   	Gibbs Sampling
Info     		: Mode: generate | Steps: 1000 
4.--^   	Gibbs Sampling (took 2.565 sek)
1.-^    Generation Session (took 11.399 sek)
5.-v    Context Session
Info     	Found 5139 Images 
6.      	Initializing graph
7.      	loading numpy vars into graph
8.--v   	Sampling data
9.---v  		Gibbs Sampling
Info     			: Mode: context | Steps: 100 
9.---^  		Gibbs Sampling (took 11.604 sek)
10.---v  		Gibbs Sampling
Info     			: Mode: context | Steps: 100 
11.      			Setting Weights to 0
10.---^  		Gibbs Sampling (took 11.658 sek)
Info     		Inorrect Context: 2969 / 57.77 % 
Info     		Inorrect No Context: 3420 / 66.55 % 
Info     		Diff:      451 
Info     		Outside subspace (c/nc): 0 , 2190 
12.      		Means: Correct // Wrong (c/nc): 
 	 	  0.9392 0.5113 // 0.885 0.361
8.--^   	Sampling data (took 27.059 sek)
13.      	using dataframe items conversion for python 3.x
Info     	Saved data and log to: /home/dario/Dokumente/DBM Project/data/Mon_Jul__9_15-36-07_2018_[784, 400, 100, 64, 10] - ['test -long pretrain -normed'] 
14.      	Plotting...
15.      	Plotting Weights histograms
16.      	0
17.      	1
18.      	2
19.      	3
