2.      Creating RBMs
4.      			Running Epoch
2.---^  		Deep BM Epoch: 50 / 50 (took 22.98 sek)
Info     		Learnrate:  [0.006 0.006 0.006 0.006] 
Info     		Temp:  0.01 
Info     		freerun_steps:  5 
------------------------------------------------
1.--^   	Run 49 (took 22.995 sek)
1.-^    DBM Train Session (took 1622.396 sek)
------------------------------------------------

1.      Initializing graph
2.      loading numpy vars into graph
3.-v    Testing DBM with 10000 images
4.      	Sampling hidden 100 times 
5.      	Taking only the maximum
6.      	Making Confusion Matrix
3.-^    Testing DBM with 10000 images (took 14.46 sek)
Info     ------------- Test Log ------------- 
Info     Reconstr. error normal:  0.04061 
Info     Class error:  0.5916 
Info     Wrong Digits:  5916  with average:  0.838 
Info     Correct Digits:  4084  with average:  0.902 
------------------------------------------------

1.-v    Generation Session
2.      	Initializing graph
3.      	loading numpy vars into graph
4.--v   	Gibbs Sampling
Info     		: Mode: generate | Steps: 1000 
4.--^   	Gibbs Sampling (took 2.451 sek)
1.-^    Generation Session (took 11.385 sek)
5.-v    Context Session
Info     	Found 5139 Images 
6.      	Initializing graph
7.      	loading numpy vars into graph
8.--v   	Sampling data
9.---v  		Gibbs Sampling
Info     			: Mode: context | Steps: 100 
9.---^  		Gibbs Sampling (took 10.955 sek)
10.---v  		Gibbs Sampling
Info     			: Mode: context | Steps: 100 
11.      			Setting Weights to 0
10.---^  		Gibbs Sampling (took 11.944 sek)
Info     		Inorrect Context: 2135 / 41.55 % 
Info     		Inorrect No Context: 2475 / 48.16 % 
Info     		Diff:      340 
Info     		Outside subspace (c/nc): 0 , 1207 
12.      		Means: Correct // Wrong (c/nc): 
 	 	  0.7913 0.65 // 0.6864 0.4747
8.--^   	Sampling data (took 27.694 sek)
13.      	using dataframe items conversion for python 3.x
Info     	Saved data and log to: /home/dario/Dokumente/DBM Project/data/Mon_Jul__9_14-56-05_2018_[784, 400, 100, 64, 10] - ['test -long pretrain'] 
14.      	Plotting...
15.      	Plotting Weights histograms
16.      	0
17.      	1
18.      	2
19.      	3
